Profile,Stage Name,Full Name,Korean Name,K. Stage Name,Date of Birth,Group,Country,Second Country,Height,Weight,Birthplace,Other Group,Former Group,Gender,Position,Instagram,Twitter
https://dbkpop.com/idol/sunghoon-enhypen/,Sunghoon,Park Sunghoon,박성훈,성훈,2002-12-08,ENHYPEN,South Korea,,0,0,,,,M,,,
,Arthur,Jang Yunho,장윤호,아서,2000-04-15,Kingdom,South Korea,,176,57,,,VARSITY,M,,,
,Wei,Lee Sungjun,이성준,웨이,1996-07-08,UP10TION,South Korea,,0,0,Seoul,,,M,,,
,Eunhyuk,Lee Hyukjae,이혁재,은혁,1986-04-04,Super Junior,South Korea,,176,58,Ilsan,Super Junior-M,,M,,,
,Hyeongjun,Song Hyeongjun,송형준,형준,2002-11-30,CRAVITY,South Korea,,174,55,,,,M,,,
,Prince,Pasidh Vataniyapromote,파싯 와타니야쁘라못,프린스,2003-01-10,Ghost9,Thailand,,0,0,,,,M,,,
https://dbkpop.com/idol/hyunsuk-cix/,Hyunsuk,Yoon Hyunsuk,윤현석,현석,2001-09-08,CIX,South Korea,,188,0,,,,M,,,
,Kun,Qian Kun,첸쿤,쿤,1996-01-01,NCT,China,,0,0,,,,M,,,
,Villain,Lee Seunghyun,이승현,빌런,1998-07-17,Spectrum,South Korea,,0,0,,,,M,,,
,Sungjong,Lee Sungjong,이성종,성종,1993-09-03,Infinite,South Korea,,177,54,Gwangju,Infinite F,,M,,,
,Ji Hansol,Ji Hansol,지한솔,지한솔 ,1994-11-21,Newkidd,South Korea,,182,63,Busan,,UNB,M,,https://www.instagram.com/jisol_11,
,Taeyang,Yoo Taeyang,유태양,태양,1997-02-28,SF9,South Korea,,0,0,,,,M,,,
,Xiweol,Kang Minseok,강민석,시월,1996-10-21,VARSITY,South Korea,,174,0,,,,M,,,
,Xiao,Lee Dongyeol,이동열,샤오,1998-12-13,UP10TION,South Korea,,0,0,Busan,,,M,,,
,Song,Song Yunhyeong,송윤형,송,1995-02-08,iKON,South Korea,,0,0,,,,M,,,
,Chihoon,Choi Chihoon,최치훈,치훈,1999-04-27,TOO,South Korea,,0,0,,,,M,,,
,Junseong,Choi Junseong,최준성,준성,2002-09-29,Ghost9,South Korea,,170,55,,,,M,,,
,Hoony,Lee Seunghoon,이승훈,승훈,1992-01-11,WINNER,South Korea,,0,0,Busan,,,M,,,
,Yehyeon,Kim Yehyeon,김예현,예현,1999-09-12,GIDONGDAE,South Korea,,176,63,,,,M,,,
,Jisan,Choi Jinsang,최지상,지산,1999-11-03,Hot Blood Youth,South Korea,,0,0,,,,M,,,
https://dbkpop.com/idol/hohyeon-trcng/,Hohyeon,Lee Hohyeon,이호현,호현,2001-10-14,TRCNG,South Korea,,177,0,,,,M,,,
https://dbkpop.com/idol/youngjae-bap/,Youngjae,Yoo Youngjae,유영재,영재,1994-01-24,B.A.P,South Korea,,178,65,Seoul,,,M,,,
,Yunsung,Hwang Yunsung,황윤성,윤성,1996-03-19,Romeo,South Korea,,0,0,,,,M,,,
,Hyun,Park Sunghyun,박성현,성현,1997-08-25,7 O'clock,South Korea,,176,58,Suwon,,,M,,,
,Soohyun,Shin Soohyun,신수현,수현,1989-03-11,U-KISS,South Korea,,0,0,Pocheon,,,M,,,
,Lee Hoo,Moon Junyoung,문준영,,1989-02-09,ZE:A,South Korea,,0,0,Seoul,,,M,,,
,Lew,Lee Euiwoong,이의웅,루,2001-04-05,TEMPEST,South Korea,,170,55,,HyeongseopXEuiwoong,,M,,,
,Donghyun,Kim Donghyun,김동현,동현,1998-09-17,AB6IX,South Korea,,0,0,Daejeon,MXM,,M,,,
,Loudi,Won Jihoon,원지훈,로우디,1996-04-13,14U,Indonesia,"South Korea, China",0,0,,,,M,,,
,Minsu,Kim Minsu,김민수,민수,2000-03-20,TOO,South Korea,,0,0,,,,M,,,
,Minjae,Jo Minjae,조민재,민재,1994-08-08,Spectrum,South Korea,,0,0,,,,M,,,
,Jisung,Park Jisung,박지성,지성,2002-02-05,NCT,South Korea,,0,0,,NCT Dream,,M,,,
,Jun. K,Kim Minjun,김민준,준케이,1988-01-15,2PM,South Korea,,180,68,Daegu,,,M,,,
,Wonho,Shin Hoseok,신호석,원호,1993-03-01,,South Korea,,0,0,Anyang,,MONSTA X,M,,,
,Jin Jin,Park Jinwoo,박진우,진진,1996-03-15,ASTRO,South Korea,,0,0,Nowon,,,M,,,
https://dbkpop.com/idol/jin-bts/,Jin,Kim Seokjin,김석진,진,1992-12-04,BTS,South Korea,,179,63,Gwacheon,,,M,,,
,Junkyu,Kim Junkyu,김준규,준규,2000-09-09,Treasure,South Korea,,0,0,,,,M,,,
https://dbkpop.com/idol/jihun-trcng/,Jihun,Kim Jihun,김지훈,지훈,2000-01-09,TRCNG,South Korea,,176,0,Daegu,,,M,,,
,Hyunjun,Lee Hyunjun,이현준,현준,1999-12-21,IZ,South Korea,,0,0,,,,M,,,
,Keum,Keum Donghyun,금동현,금,2003-05-14,EPEX,South Korea,,176,57,Okcheon,,,M,,,
,Jingyu,Lee Jingyu,이진규,진규,1998-04-22,Astin,South Korea,,0,0,,,,M,,,
,Honggi,Lee Honggi,이홍기,홍기,1990-03-02,FTISLAND,South Korea,,0,0,Gwangju,,,M,Vocal,,
https://dbkpop.com/idol/jacob-the-boyz/,Jacob,Bae Joonyoung,배준영,제이콥,1997-05-30,The Boyz,South Korea,Canada,175,60,Toronto,,,M,,,
,Eson,Kim Jungmin,김정민,이슨,1996-12-28,We In The Zone,South Korea,USA,177,63,Honolulu,,,M,Leader,,
,Kiseop,Lee Kiseop,이기섭 ,기섭 ,1991-01-17,U-KISS,South Korea,,0,0,Seongnam,,,M,,,
,Wonjin,Ham Wonjin,함원진,원진,2001-03-22,CRAVITY,South Korea,,174,57,,,,M,,,
,Marco,Lee Hyunggeun,이형근,마르코,1994-05-11,Hot Blood Youth,South Korea,,0,0,,,,M,,,
,Jahan,Im Jihun,임지훈,자한,2002-08-01,Kingdom,South Korea,,0,0,,,,M,,,
,Eli,Ellison Kim,엘리슨 킴,일라이,1991-03-13,U-KISS,USA,South Korea,0,0,Los Angeles,,,M,,,
,Shownu,Son Hyunwoo,손현우,셔누,1992-06-18,MONSTA X,South Korea,,0,0,,,,M,,,
,Hyunmin,Byun Hyunmin,변현민,현민,1999-04-17,,South Korea,,170,0,,,RAINZ,M,,https:/www.instagram.com/bhm__99/,https:/www.twitter.com/bhm___99/
,Chan,Jung Chanwoo,정찬우,찬,1998-01-26,iKON,South Korea,,0,0,Yongin,,,M,,,
,Khael,Lee Sangmin,이상민,카엘,2002-01-18,Mirae,South Korea,,178,58,,,,M,,,
,Siwan,Yim Siwan,임시완,시완,1988-12-01,ZE:A,South Korea,,0,0,Busan,,,M,,,
,Hyungsik,Park Hyungsik,박형식,형식,1991-11-16,ZE:A,South Korea,,0,0,Yongin,,,M,,,
,Yuku,Amanumu Yuku,아마누마 유쿠,유쿠,2002-05-12,DKB,Japan,,176,55,,,,M,,,
,Gohn,Kim Dongsung,김동성,곤,1992-08-01,,South Korea,,0,0,Seoul,,Topp Dogg,M,,,
,Lee Joon,Lee Changseon,이창선,이준,1988-02-07,,South Korea,,0,0,Seoul,,MBLAQ,M,,,
,Junyoung,Lee Junyoung,이준영,준영,2000-09-23,IZ,South Korea,,0,0,,,,M,,,
,Yonggeun,Jo Yonggeun,조용근 ,용근 ,1995-01-23,D1CE,South Korea,,174,54,,,,M,,,
,Taro,Choi Wonjin,최원진,타로,1994-11-09,Hot Blood Youth,South Korea,,0,0,,,,M,,,
,Huijun,Noh Huijun,노휘준,휘준,2003-10-07,MCND,South Korea,,0,0,,,,M,,,
,Thunder,Park Sanghyun,박상현,천둥,1990-10-07,,South Korea,,0,0,Busan,,MBLAQ,M,,,
https://dbkpop.com/idol/keeho-p1harmony/,Keeho,Yoon Kiho,윤기호,기호,2001-09-27,P1Harmony,Canada,,0,0,,,,M,,,
,Yuta,Nakamoto Yuta,나카모토 유타,유타,1995-10-26,NCT,Japan,,0,0,Osaka,NCT 127,,M,,,
,Min,Lee Mincheon,이민천,민,1997-10-16,We In The Zone,South Korea,,171,50,Seoul,,,M,,,
,Minhee,Kang Minhee,강민희,민희,2002-09-17,CRAVITY,South Korea,,185,58,,,X1,M,,,
,Kwanghee,Hwang Kwanghee,황광희,광희,1988-08-25,ZE:A,South Korea,,0,0,Paju,,,M,,,
,Junho,Cha Junho,차준호,준호,2002-07-09,DRIPPIN,South Korea,,178,63,,,X1,M,,,
,Ricky,Yoo Changhyun,유창현,리키,1995-02-27,Teen Top,South Korea,,0,0,Seoul,,,M,,,
,Anthony,Anthony Lo,엔써니 루오,엔써니,1998-03-12,VARSITY,China,USA,179,0,,,,M,,,
,C.A.P,Bang Minsoo,방민수,캡,1992-11-04,Teen Top,South Korea,,0,0,Seongnam,,,M,,,
https://dbkpop.com/idol/jisung-trcng/,Jisung,Kim Jisung,김지성,지성,2000-12-21,TRCNG,South Korea,,171,0,,,,M,,,
,Hansol,Kim Hansol,김한솔,한솔,1993-06-15,,South Korea,,0,0,Busan,,Topp Dogg,M,,,
,PSY,Park Jaesang,박재상,싸이,1977-12-31,,South Korea,,0,0,Seoul,,,M,,,
https://dbkpop.com/idol/hakmin-trcng/,Hakmin,Lee Hakmin,이학민,학민,2000-09-20,TRCNG,South Korea,,171,0,,,,M,,,
,Sanha,Yoon Sanha,윤산하,산하,2000-03-21,ASTRO,South Korea,,0,0,Seoul,,,M,,,
,Rocky,Park Minhyuk,박민혁,라키,1999-02-25,ASTRO,South Korea,,0,0,Jinju,,,M,,,
,Kevin,Kevin Jiyeop Kim,케빈 지엽 킴,케빈,1988-02-23,ZE:A,South Korea,Australia,0,0,Sydney,,,M,,,
,Sangdo,Yoo Sangdo,유상도,상도,1993-03-02,Topp Dogg,South Korea,,0,0,Incheon,,,M,,,
,Kihyun,Yoo Kihyun,유기현,기현,1993-11-22,MONSTA X,South Korea,,0,0,Goyang,,,M,,,
,Sungjoo,Kim Sungjoo,김성주,성주,1994-02-16,UNIQ,South Korea,,180,65,,,,M,,,
,Eunki,Hong Eunki,홍은기,은기,1997-09-29,,South Korea,,182,0,,,RAINZ,M,,https:/www.instagram.com/eun_doitz/,https:/www.twitter.com/eun_doit2
,L.Joe,Lee Byunghun,이병헌,엘조,1993-11-23,,South Korea,,0,0,Gunsan,,Teen Top,M,,,
,Kim Sanggyun,Kim Sanggyun,김상균,김상균,1995-05-23,JBJ95,South Korea,,0,0,Gwangju,JBJ,"Topp Dogg, XENO-T",M,,,
,Changjo,Choi Jonghyun,최종현,창조,1995-11-16,Teen Top,South Korea,,0,0,Chuncheon,,,M,,,
,Yoshinori,Kanemoto Yoshinori,카네모토 요시노리,요시노리,2000-05-15,Treasure,Japan,,0,0,Kobe,,,M,,,
,Seungyoon,Cho Seungyoon,조승연,승연,1996-08-05,UNIQ,South Korea,,183,68,,,X1,M,,,
,Dongwan,Kim Dongwan,김동완,동완,1979-11-21,Shinhwa,South Korea,,173,68,Pohang,,,M,,,
https://dbkpop.com/idol/yongha-1the9/,Yongha,Yoo Yongha,유용하,용하,1999-01-11,WEi,South Korea,,177,64,,,1the9,M,,,
,Hangyeom,Song Hangyeom,송한겸,한겸,1996-07-17,OMEGA X,South Korea,,0,0,,,7 O'clock,M,,,
,Dongjun,Kim Dongjun,김동준,동준,1992-02-11,ZE:A,South Korea,,0,0,Busan,,,M,,,
,Romin,Choi Youngmin,최영민,로민,2001-04-24,E'LAST,South Korea,,179,58,,,,M,,,
,Haneul,Lee Haneul,이하늘,하늘,1996-06-03,ARGON,South Korea,,175,0,,,,M,,,
,Jun,Lee Junyoung,이준영,준,1997-01-22,U-KISS,South Korea,,0,0,,,,M,,,
,Hui,Liang Hui,양휘,양휘,1995-07-18,24K,China,,178,58,,,,M,,,
,Jonghyeong,Kim Jonghyeong,김종형,종형,2002-04-13,Dongkiz,South Korea,,178,65,,,,M,,,
,Jenissi,Kim Taeyang,김태양,제니씨,1991-08-02,,South Korea,,0,0,Seoul,,Topp Dogg,M,,,
,Minhyuk,Lee Minhyuk,이민혁,민혁,1993-11-03,MONSTA X,South Korea,,0,0,,,,M,,,
,I.M,Lim Changkyun,임창균,아이엠,1996-01-26,MONSTA X,South Korea,,0,0,Gwangju,,,M,,,
,Yohan,Kim Yohan,김요한,요한,1999-09-22,WEi,South Korea,,181,66,,,X1,M,,,
,Hyeongjun,Song Hyeongjun,송형준,형준,2002-11-30,,South Korea,,174,55,,,X1,M,,,
,Kangsung,Lee Kangsung,이강성,강성,2002-08-08,Ghost9,South Korea,,0,0,,,,M,,,
,A-min,Cho Minwoo,조민우,아민,2004-05-22,EPEX,South Korea,,175,54,Namyangju,,,M,,,
,Lune,Jung Sungmin,정성민,룬,2000-02-27,DKB,South Korea,,176,55,,,,M,,,
,Chansung,Hwang Chansung,황찬성,찬성,1990-02-11,2PM,South Korea,,184,75,Seoul,,,M,,,
https://dbkpop.com/idol/hayoung-trcng/,Hayoung,Choi Hayoung,최하영,하영,2000-08-22,TRCNG,South Korea,,181,0,,,,M,,,
